	position	score	seq_len	species	raw_position	strand	align_position
15033	50.0	-0.9366379380226135	1115.0	VT17018|0|MEMB002A|-|1115	50.0	positive	88
15034	-1064.0	0.06336206197738647	1115.0	VT17018|0|MEMB002A|-|1115	51.0	negative	89
15035	52.0	-1.5216004848480225	1115.0	VT17018|0|MEMB002A|-|1115	52.0	positive	90
15036	53.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	53.0	positive	91
15037	-1062.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	53.0	negative	91
15038	-1061.0	2.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	54.0	negative	92
15039	55.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	55.0	positive	93
15040	57.0	2.5869240760803223	1115.0	VT17018|0|MEMB002A|-|1115	57.0	positive	95
15041	-1057.0	0.06336206197738647	1115.0	VT17018|0|MEMB002A|-|1115	58.0	negative	96
15042	-1055.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	60.0	negative	98
15043	63.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	63.0	positive	101
15044	-1051.0	3.44942045211792	1115.0	VT17018|0|MEMB002A|-|1115	64.0	negative	102
15045	-1049.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	66.0	negative	104
15046	-1047.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	68.0	negative	106
15047	69.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	69.0	positive	107
15048	70.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	70.0	positive	108
15049	71.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	71.0	positive	109
15050	73.0	-0.07414146512746811	1115.0	VT17018|0|MEMB002A|-|1115	73.0	positive	111
15051	-1041.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	74.0	negative	112
15052	-1040.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	75.0	negative	113
15053	-1039.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	76.0	negative	114
15054	77.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	77.0	positive	115
15055	81.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	81.0	positive	119
15056	82.0	2.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	82.0	positive	120
15057	83.0	-0.9366379380226135	1115.0	VT17018|0|MEMB002A|-|1115	83.0	positive	121
15058	-1031.0	-0.9366379380226135	1115.0	VT17018|0|MEMB002A|-|1115	84.0	negative	122
15059	-1030.0	-0.07414146512746811	1115.0	VT17018|0|MEMB002A|-|1115	85.0	negative	123
15060	-1029.0	1.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	86.0	negative	124
15061	-1028.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	87.0	negative	125
15062	-1027.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	88.0	negative	126
15063	89.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	89.0	positive	127
15064	90.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	90.0	positive	128
15065	91.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	91.0	positive	129
15066	-1022.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	93.0	negative	131
15067	-1021.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	94.0	negative	132
15068	-1020.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	95.0	negative	133
15069	96.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	96.0	positive	134
15070	97.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	97.0	positive	135
15071	98.0	1.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	98.0	positive	136
15072	99.0	-0.07414146512746811	1115.0	VT17018|0|MEMB002A|-|1115	99.0	positive	137
15073	100.0	-0.9366379380226135	1115.0	VT17018|0|MEMB002A|-|1115	100.0	positive	138
15074	-1014.0	-0.9366379380226135	1115.0	VT17018|0|MEMB002A|-|1115	101.0	negative	139
15075	-1013.0	-1.5216004848480225	1115.0	VT17018|0|MEMB002A|-|1115	102.0	negative	140
15076	103.0	-0.07414146512746811	1115.0	VT17018|0|MEMB002A|-|1115	103.0	positive	141
15077	-1011.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	104.0	negative	142
15078	-1010.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	105.0	negative	143
15079	-1009.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	106.0	negative	144
15080	108.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	108.0	positive	146
15081	113.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	113.0	positive	153
15082	-1001.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	114.0	negative	154
15083	-999.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	116.0	negative	156
15084	117.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	117.0	positive	157
15085	119.0	2.5869240760803223	1115.0	VT17018|0|MEMB002A|-|1115	119.0	positive	159
15086	-995.0	2.5869240760803223	1115.0	VT17018|0|MEMB002A|-|1115	120.0	negative	160
15087	121.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	121.0	positive	161
15088	123.0	3.44942045211792	1115.0	VT17018|0|MEMB002A|-|1115	123.0	positive	163
15089	124.0	-0.9366379380226135	1115.0	VT17018|0|MEMB002A|-|1115	124.0	positive	164
15090	-990.0	2.5869240760803223	1115.0	VT17018|0|MEMB002A|-|1115	125.0	negative	165
15091	-989.0	2.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	126.0	negative	166
15092	-985.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	130.0	negative	170
15093	131.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	131.0	positive	171
15094	133.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	133.0	positive	173
15095	-981.0	2.44942045211792	1115.0	VT17018|0|MEMB002A|-|1115	134.0	negative	177
15096	138.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	138.0	positive	182
15097	-976.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	139.0	negative	183
15098	-974.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	141.0	negative	194
15099	144.0	2.44942045211792	1115.0	VT17018|0|MEMB002A|-|1115	144.0	positive	197
15100	146.0	-0.8725075721740723	1115.0	VT17018|0|MEMB002A|-|1115	146.0	positive	199
15101	-968.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	147.0	negative	200
15102	-967.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	148.0	negative	201
15103	153.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	153.0	positive	208
15104	154.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	154.0	positive	209
15105	-960.0	-0.8725075721740723	1115.0	VT17018|0|MEMB002A|-|1115	155.0	negative	210
15106	158.0	3.5869240760803223	1115.0	VT17018|0|MEMB002A|-|1115	158.0	positive	213
15107	-956.0	-0.9366379380226135	1115.0	VT17018|0|MEMB002A|-|1115	159.0	negative	214
15108	-955.0	-1.5216004848480225	1115.0	VT17018|0|MEMB002A|-|1115	160.0	negative	215
15109	-954.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	161.0	negative	216
15110	164.0	3.44942045211792	1115.0	VT17018|0|MEMB002A|-|1115	164.0	positive	219
15111	165.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	165.0	positive	220
15112	166.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	166.0	positive	221
15113	-948.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	167.0	negative	222
15114	-947.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	168.0	negative	223
15115	170.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	170.0	positive	226
15116	-944.0	-0.8725075721740723	1115.0	VT17018|0|MEMB002A|-|1115	171.0	negative	227
15117	-942.0	2.44942045211792	1115.0	VT17018|0|MEMB002A|-|1115	173.0	negative	229
15118	176.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	176.0	positive	232
15119	-938.0	-0.8725075721740723	1115.0	VT17018|0|MEMB002A|-|1115	177.0	negative	233
15120	-936.0	2.44942045211792	1115.0	VT17018|0|MEMB002A|-|1115	179.0	negative	243
15121	180.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	180.0	positive	244
15122	-934.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	181.0	negative	245
15123	182.0	2.44942045211792	1115.0	VT17018|0|MEMB002A|-|1115	182.0	positive	246
15124	-932.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	183.0	negative	247
15125	186.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	186.0	positive	250
15126	-928.0	-0.8725075721740723	1115.0	VT17018|0|MEMB002A|-|1115	187.0	negative	251
15127	190.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	190.0	positive	254
15128	-924.0	1.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	191.0	negative	255
15129	-923.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	192.0	negative	256
15130	194.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	194.0	positive	258
15131	195.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	195.0	positive	259
15132	-919.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	196.0	negative	270
15133	-918.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	197.0	negative	271
15134	-917.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	198.0	negative	272
15135	-916.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	199.0	negative	273
15136	-915.0	3.44942045211792	1115.0	VT17018|0|MEMB002A|-|1115	200.0	negative	274
15137	-913.0	2.44942045211792	1115.0	VT17018|0|MEMB002A|-|1115	202.0	negative	276
15138	203.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	203.0	positive	277
15139	-911.0	2.44942045211792	1115.0	VT17018|0|MEMB002A|-|1115	204.0	negative	278
15140	208.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	208.0	positive	287
15141	-906.0	2.44942045211792	1115.0	VT17018|0|MEMB002A|-|1115	209.0	negative	288
15142	210.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	210.0	positive	289
15143	212.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	212.0	positive	295
15144	-902.0	1.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	213.0	negative	296
15145	214.0	-0.9366379380226135	1115.0	VT17018|0|MEMB002A|-|1115	214.0	positive	297
15146	-899.0	-0.8725075721740723	1115.0	VT17018|0|MEMB002A|-|1115	216.0	negative	299
15147	-898.0	1.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	217.0	negative	300
15148	219.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	219.0	positive	302
15149	-895.0	-0.8725075721740723	1115.0	VT17018|0|MEMB002A|-|1115	220.0	negative	303
15150	-894.0	1.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	221.0	negative	304
15151	223.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	223.0	positive	310
15152	-891.0	-0.8725075721740723	1115.0	VT17018|0|MEMB002A|-|1115	224.0	negative	311
15153	-890.0	1.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	225.0	negative	312
15154	227.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	227.0	positive	314
15155	-887.0	-0.8725075721740723	1115.0	VT17018|0|MEMB002A|-|1115	228.0	negative	315
15156	-886.0	1.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	229.0	negative	316
15157	231.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	231.0	positive	319
15158	-883.0	-0.8725075721740723	1115.0	VT17018|0|MEMB002A|-|1115	232.0	negative	320
15159	-882.0	1.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	233.0	negative	321
15160	-881.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	234.0	negative	322
15161	236.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	236.0	positive	324
15162	240.0	1.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	240.0	positive	328
15163	241.0	-0.8725075721740723	1115.0	VT17018|0|MEMB002A|-|1115	241.0	positive	329
15164	244.0	3.44942045211792	1115.0	VT17018|0|MEMB002A|-|1115	244.0	positive	332
15165	245.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	245.0	positive	333
15166	246.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	246.0	positive	334
15167	247.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	247.0	positive	335
15168	-867.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	248.0	negative	336
15169	251.0	3.44942045211792	1115.0	VT17018|0|MEMB002A|-|1115	251.0	positive	339
15170	-863.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	252.0	negative	341
15171	-862.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	253.0	negative	342
15172	256.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	256.0	positive	345
15173	258.0	3.44942045211792	1115.0	VT17018|0|MEMB002A|-|1115	258.0	positive	347
15174	-856.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	259.0	negative	348
15175	-855.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	260.0	negative	349
15176	262.0	1.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	262.0	positive	352
15177	263.0	-0.8725075721740723	1115.0	VT17018|0|MEMB002A|-|1115	263.0	positive	353
15178	-851.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	264.0	negative	354
15179	-850.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	265.0	negative	355
15180	266.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	266.0	positive	356
15181	267.0	1.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	267.0	positive	357
15182	268.0	-0.8725075721740723	1115.0	VT17018|0|MEMB002A|-|1115	268.0	positive	358
15183	-846.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	269.0	negative	359
15184	272.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	272.0	positive	362
15185	274.0	3.44942045211792	1115.0	VT17018|0|MEMB002A|-|1115	274.0	positive	364
15186	-840.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	275.0	negative	365
15187	-839.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	276.0	negative	366
15188	-838.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	277.0	negative	391
15189	278.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	278.0	positive	392
15190	279.0	1.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	279.0	positive	393
15191	280.0	3.5869240760803223	1115.0	VT17018|0|MEMB002A|-|1115	280.0	positive	394
15192	-834.0	-0.9366379380226135	1115.0	VT17018|0|MEMB002A|-|1115	281.0	negative	395
15193	-833.0	-1.5216004848480225	1115.0	VT17018|0|MEMB002A|-|1115	282.0	negative	396
15194	-832.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	283.0	negative	397
15195	286.0	3.44942045211792	1115.0	VT17018|0|MEMB002A|-|1115	286.0	positive	400
15196	287.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	287.0	positive	401
15197	-827.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	288.0	negative	402
15198	291.0	-0.8725075721740723	1115.0	VT17018|0|MEMB002A|-|1115	291.0	positive	405
15199	-821.0	-0.8725075721740723	1115.0	VT17018|0|MEMB002A|-|1115	294.0	negative	408
15200	-819.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	296.0	negative	410
15201	-817.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	298.0	negative	412
15202	299.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	299.0	positive	413
15203	303.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	303.0	positive	417
15204	304.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	304.0	positive	418
15205	-810.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	305.0	negative	419
15206	-809.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	306.0	negative	420
15207	-808.0	3.44942045211792	1115.0	VT17018|0|MEMB002A|-|1115	307.0	negative	421
15208	-807.0	1.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	308.0	negative	422
15209	-806.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	309.0	negative	423
15210	311.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	311.0	positive	425
15211	315.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	315.0	positive	429
15212	316.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	316.0	positive	430
15213	-798.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	317.0	negative	431
15214	-797.0	-0.07414146512746811	1115.0	VT17018|0|MEMB002A|-|1115	318.0	negative	432
15215	-796.0	1.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	319.0	negative	433
15216	-795.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	320.0	negative	434
15217	322.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	322.0	positive	436
15218	-791.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	324.0	negative	438
15219	326.0	2.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	326.0	positive	440
15220	327.0	2.5869240760803223	1115.0	VT17018|0|MEMB002A|-|1115	327.0	positive	441
15221	-787.0	3.5869240760803223	1115.0	VT17018|0|MEMB002A|-|1115	328.0	negative	442
15222	-786.0	1.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	329.0	negative	443
15223	-785.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	330.0	negative	444
15224	331.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	331.0	positive	445
15225	332.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	332.0	positive	446
15226	333.0	1.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	333.0	positive	447
15227	-781.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	334.0	negative	448
15228	-780.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	335.0	negative	449
15229	338.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	338.0	positive	452
15230	-776.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	339.0	negative	453
15231	-771.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	344.0	negative	458
15232	345.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	345.0	positive	459
15233	347.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	347.0	positive	461
15234	349.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	349.0	positive	463
15235	-765.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	350.0	negative	464
15236	-764.0	3.44942045211792	1115.0	VT17018|0|MEMB002A|-|1115	351.0	negative	465
15237	354.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	354.0	positive	469
15238	-760.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	355.0	negative	470
15239	-759.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	356.0	negative	471
15240	-758.0	3.44942045211792	1115.0	VT17018|0|MEMB002A|-|1115	357.0	negative	472
15241	-756.0	2.44942045211792	1115.0	VT17018|0|MEMB002A|-|1115	359.0	negative	474
15242	360.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	360.0	positive	475
15243	-753.0	-0.8725075721740723	1115.0	VT17018|0|MEMB002A|-|1115	362.0	negative	477
15244	-750.0	-0.8725075721740723	1115.0	VT17018|0|MEMB002A|-|1115	365.0	negative	480
15245	-748.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	367.0	negative	482
15246	-746.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	369.0	negative	484
15247	372.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	372.0	positive	487
15248	373.0	1.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	373.0	positive	488
15249	374.0	-0.8725075721740723	1115.0	VT17018|0|MEMB002A|-|1115	374.0	positive	489
15250	377.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	377.0	positive	492
15251	-737.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	378.0	negative	493
15252	-736.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	379.0	negative	494
15253	-735.0	3.44942045211792	1115.0	VT17018|0|MEMB002A|-|1115	380.0	negative	495
15254	-733.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	382.0	negative	497
15255	-731.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	384.0	negative	499
15256	386.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	386.0	positive	501
15257	387.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	387.0	positive	502
15258	388.0	2.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	388.0	positive	503
15259	389.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	389.0	positive	504
15260	-726.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	389.0	negative	504
15261	391.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	391.0	positive	506
15262	-724.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	391.0	negative	506
15263	-723.0	-1.5216004848480225	1115.0	VT17018|0|MEMB002A|-|1115	392.0	negative	507
15264	393.0	-0.07414146512746811	1115.0	VT17018|0|MEMB002A|-|1115	393.0	positive	508
15265	394.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	394.0	positive	509
15266	-720.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	395.0	negative	510
15267	-718.0	2.5869240760803223	1115.0	VT17018|0|MEMB002A|-|1115	397.0	negative	512
15268	398.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	398.0	positive	513
15269	-716.0	2.44942045211792	1115.0	VT17018|0|MEMB002A|-|1115	399.0	negative	514
15270	402.0	1.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	402.0	positive	517
15271	403.0	-0.8725075721740723	1115.0	VT17018|0|MEMB002A|-|1115	403.0	positive	518
15272	406.0	3.5869240760803223	1115.0	VT17018|0|MEMB002A|-|1115	406.0	positive	521
15273	-708.0	-0.9366379380226135	1115.0	VT17018|0|MEMB002A|-|1115	407.0	negative	522
15274	-707.0	2.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	408.0	negative	523
15275	409.0	-0.9366379380226135	1115.0	VT17018|0|MEMB002A|-|1115	409.0	positive	524
15276	-704.0	-0.8725075721740723	1115.0	VT17018|0|MEMB002A|-|1115	411.0	negative	526
15277	-702.0	2.44942045211792	1115.0	VT17018|0|MEMB002A|-|1115	413.0	negative	528
15278	414.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	414.0	positive	529
15279	-700.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	415.0	negative	530
15280	-698.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	417.0	negative	532
15281	420.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	420.0	positive	535
15282	-694.0	-1.074141502380371	1115.0	VT17018|0|MEMB002A|-|1115	421.0	negative	536
15283	-692.0	0.8644579648971558	1115.0	VT17018|0|MEMB002A|-|1115	423.0	negative	538
15284	426.0	1.0019614696502686	1115.0	VT17018|0|MEMB002A|-|1115	426.0	positive	541
15285	-688.0	2.44942045211792	1115.0	VT17018|0|MEMB002A|-|1115	427.0	negative	542
