	position	score	seq_len	species	raw_position	strand	align_position
22543	-970.0	0.4783995747566223	1115.0	VT17018|0|MEMB002A|-|1115	145.0	negative	198
22544	-969.0	1.0633620023727417	1115.0	VT17018|0|MEMB002A|-|1115	146.0	negative	199
22545	147.0	0.1158294826745987	1115.0	VT17018|0|MEMB002A|-|1115	147.0	positive	200
22546	-968.0	-0.5216004252433777	1115.0	VT17018|0|MEMB002A|-|1115	147.0	negative	200
22547	-966.0	0.7007919549942017	1115.0	VT17018|0|MEMB002A|-|1115	149.0	negative	202
22548	-965.0	0.06336206197738647	1115.0	VT17018|0|MEMB002A|-|1115	150.0	negative	205
22549	154.0	-0.5216004252433777	1115.0	VT17018|0|MEMB002A|-|1115	154.0	positive	209
22550	155.0	3.285754442214966	1115.0	VT17018|0|MEMB002A|-|1115	155.0	positive	210
22551	156.0	-0.40612322092056274	1115.0	VT17018|0|MEMB002A|-|1115	156.0	positive	211
22552	-958.0	1.5938767194747925	1115.0	VT17018|0|MEMB002A|-|1115	157.0	negative	212
22553	-957.0	2.0633621215820312	1115.0	VT17018|0|MEMB002A|-|1115	158.0	negative	213
22554	159.0	0.008914276957511902	1115.0	VT17018|0|MEMB002A|-|1115	159.0	positive	214
22555	160.0	0.5938767790794373	1115.0	VT17018|0|MEMB002A|-|1115	160.0	positive	215
22556	-954.0	3.1788392066955566	1115.0	VT17018|0|MEMB002A|-|1115	161.0	negative	216
22557	-952.0	0.4783995747566223	1115.0	VT17018|0|MEMB002A|-|1115	163.0	negative	218
22558	-951.0	1.0633620023727417	1115.0	VT17018|0|MEMB002A|-|1115	164.0	negative	219
22559	-950.0	0.4783995747566223	1115.0	VT17018|0|MEMB002A|-|1115	165.0	negative	220
22560	-949.0	0.4783995747566223	1115.0	VT17018|0|MEMB002A|-|1115	166.0	negative	221
22561	-948.0	0.4783995747566223	1115.0	VT17018|0|MEMB002A|-|1115	167.0	negative	222
22562	168.0	-0.5216004252433777	1115.0	VT17018|0|MEMB002A|-|1115	168.0	positive	223
22563	170.0	-0.5216004252433777	1115.0	VT17018|0|MEMB002A|-|1115	170.0	positive	226
22564	171.0	2.648324489593506	1115.0	VT17018|0|MEMB002A|-|1115	171.0	positive	227
22565	172.0	0.4783995747566223	1115.0	VT17018|0|MEMB002A|-|1115	172.0	positive	228
22566	174.0	2.648324489593506	1115.0	VT17018|0|MEMB002A|-|1115	174.0	positive	230
22567	176.0	-0.5216004252433777	1115.0	VT17018|0|MEMB002A|-|1115	176.0	positive	232
22568	177.0	3.285754442214966	1115.0	VT17018|0|MEMB002A|-|1115	177.0	positive	233
22569	-936.0	-0.9910857081413269	1115.0	VT17018|0|MEMB002A|-|1115	179.0	negative	243
22570	180.0	1.5938767194747925	1115.0	VT17018|0|MEMB002A|-|1115	180.0	positive	244
22571	-934.0	1.1788393259048462	1115.0	VT17018|0|MEMB002A|-|1115	181.0	negative	245
22572	-933.0	-0.8841705322265625	1115.0	VT17018|0|MEMB002A|-|1115	182.0	negative	246
22573	-932.0	0.4783995747566223	1115.0	VT17018|0|MEMB002A|-|1115	183.0	negative	247
22574	186.0	-0.5216004252433777	1115.0	VT17018|0|MEMB002A|-|1115	186.0	positive	250
22575	187.0	2.648324489593506	1115.0	VT17018|0|MEMB002A|-|1115	187.0	positive	251
22576	188.0	0.4783995747566223	1115.0	VT17018|0|MEMB002A|-|1115	188.0	positive	252
22577	190.0	3.1788392066955566	1115.0	VT17018|0|MEMB002A|-|1115	190.0	positive	254
22578	191.0	-0.29920801520347595	1115.0	VT17018|0|MEMB002A|-|1115	191.0	positive	255
22579	-924.0	1.1788393259048462	1115.0	VT17018|0|MEMB002A|-|1115	191.0	negative	255
22580	-923.0	0.5938767790794373	1115.0	VT17018|0|MEMB002A|-|1115	192.0	negative	256
22581	-921.0	-0.5216004252433777	1115.0	VT17018|0|MEMB002A|-|1115	194.0	negative	258
22582	195.0	0.4783995747566223	1115.0	VT17018|0|MEMB002A|-|1115	195.0	positive	259
22583	196.0	0.4783995747566223	1115.0	VT17018|0|MEMB002A|-|1115	196.0	positive	270
22584	197.0	0.4783995747566223	1115.0	VT17018|0|MEMB002A|-|1115	197.0	positive	271
22585	198.0	0.4783995747566223	1115.0	VT17018|0|MEMB002A|-|1115	198.0	positive	272
22586	199.0	0.4783995747566223	1115.0	VT17018|0|MEMB002A|-|1115	199.0	positive	273
22587	200.0	1.0633620023727417	1115.0	VT17018|0|MEMB002A|-|1115	200.0	positive	274
22588	201.0	0.4783995747566223	1115.0	VT17018|0|MEMB002A|-|1115	201.0	positive	275
22589	202.0	-0.8841705322265625	1115.0	VT17018|0|MEMB002A|-|1115	202.0	positive	276
22590	203.0	0.06336206197738647	1115.0	VT17018|0|MEMB002A|-|1115	203.0	positive	277
22591	204.0	-0.8841705322265625	1115.0	VT17018|0|MEMB002A|-|1115	204.0	positive	278
22592	-911.0	0.5938767790794373	1115.0	VT17018|0|MEMB002A|-|1115	204.0	negative	278
22593	205.0	-0.9366379380226135	1115.0	VT17018|0|MEMB002A|-|1115	205.0	positive	279
22594	-909.0	0.008914276957511902	1115.0	VT17018|0|MEMB002A|-|1115	206.0	negative	285
22595	208.0	2.0633621215820312	1115.0	VT17018|0|MEMB002A|-|1115	208.0	positive	287
22596	209.0	-0.8841705322265625	1115.0	VT17018|0|MEMB002A|-|1115	209.0	positive	288
22597	210.0	0.06336206197738647	1115.0	VT17018|0|MEMB002A|-|1115	210.0	positive	289
22598	-904.0	0.008914276957511902	1115.0	VT17018|0|MEMB002A|-|1115	211.0	negative	292
22599	212.0	1.5938767194747925	1115.0	VT17018|0|MEMB002A|-|1115	212.0	positive	295
22600	213.0	-0.29920801520347595	1115.0	VT17018|0|MEMB002A|-|1115	213.0	positive	296
22601	-902.0	1.1788393259048462	1115.0	VT17018|0|MEMB002A|-|1115	213.0	negative	296
22602	-901.0	0.008914276957511902	1115.0	VT17018|0|MEMB002A|-|1115	214.0	negative	297
22603	216.0	1.7007919549942017	1115.0	VT17018|0|MEMB002A|-|1115	216.0	positive	299
22604	217.0	-0.29920801520347595	1115.0	VT17018|0|MEMB002A|-|1115	217.0	positive	300
22605	-897.0	0.008914276957511902	1115.0	VT17018|0|MEMB002A|-|1115	218.0	negative	301
22606	-896.0	-0.5216004252433777	1115.0	VT17018|0|MEMB002A|-|1115	219.0	negative	302
22607	220.0	1.7007919549942017	1115.0	VT17018|0|MEMB002A|-|1115	220.0	positive	303
22608	221.0	-0.29920801520347595	1115.0	VT17018|0|MEMB002A|-|1115	221.0	positive	304
22609	-893.0	0.008914276957511902	1115.0	VT17018|0|MEMB002A|-|1115	222.0	negative	305
22610	-892.0	-0.5216004252433777	1115.0	VT17018|0|MEMB002A|-|1115	223.0	negative	310
22611	224.0	1.7007919549942017	1115.0	VT17018|0|MEMB002A|-|1115	224.0	positive	311
22612	225.0	-0.29920801520347595	1115.0	VT17018|0|MEMB002A|-|1115	225.0	positive	312
22613	-889.0	0.008914276957511902	1115.0	VT17018|0|MEMB002A|-|1115	226.0	negative	313
22614	-888.0	-0.5216004252433777	1115.0	VT17018|0|MEMB002A|-|1115	227.0	negative	314
22615	228.0	1.7007919549942017	1115.0	VT17018|0|MEMB002A|-|1115	228.0	positive	315
22616	229.0	-0.29920801520347595	1115.0	VT17018|0|MEMB002A|-|1115	229.0	positive	316
22617	-885.0	0.008914276957511902	1115.0	VT17018|0|MEMB002A|-|1115	230.0	negative	318
22618	-884.0	-0.5216004252433777	1115.0	VT17018|0|MEMB002A|-|1115	231.0	negative	319
22619	232.0	1.7007919549942017	1115.0	VT17018|0|MEMB002A|-|1115	232.0	positive	320
22620	233.0	-0.9366379380226135	1115.0	VT17018|0|MEMB002A|-|1115	233.0	positive	321
22621	-881.0	-0.9910857081413269	1115.0	VT17018|0|MEMB002A|-|1115	234.0	negative	322
22622	235.0	-0.8841705322265625	1115.0	VT17018|0|MEMB002A|-|1115	235.0	positive	323
22623	-878.0	3.285754442214966	1115.0	VT17018|0|MEMB002A|-|1115	237.0	negative	325
22624	239.0	0.008914276957511902	1115.0	VT17018|0|MEMB002A|-|1115	239.0	positive	327
22625	-875.0	-0.9366379380226135	1115.0	VT17018|0|MEMB002A|-|1115	240.0	negative	328
22626	-874.0	1.7007919549942017	1115.0	VT17018|0|MEMB002A|-|1115	241.0	negative	329
22627	242.0	0.008914276957511902	1115.0	VT17018|0|MEMB002A|-|1115	242.0	positive	330
22628	-871.0	1.7007919549942017	1115.0	VT17018|0|MEMB002A|-|1115	244.0	negative	332
22629	-870.0	0.4783995747566223	1115.0	VT17018|0|MEMB002A|-|1115	245.0	negative	333
22630	-869.0	0.4783995747566223	1115.0	VT17018|0|MEMB002A|-|1115	246.0	negative	334
22631	-868.0	0.4783995747566223	1115.0	VT17018|0|MEMB002A|-|1115	247.0	negative	335
22632	-867.0	0.4783995747566223	1115.0	VT17018|0|MEMB002A|-|1115	248.0	negative	336
22633	249.0	0.008914276957511902	1115.0	VT17018|0|MEMB002A|-|1115	249.0	positive	337
22634	-864.0	1.7007919549942017	1115.0	VT17018|0|MEMB002A|-|1115	251.0	negative	339
22635	-863.0	2.0633621215820312	1115.0	VT17018|0|MEMB002A|-|1115	252.0	negative	341
22636	256.0	3.1788392066955566	1115.0	VT17018|0|MEMB002A|-|1115	256.0	positive	345
22637	-858.0	-0.40612322092056274	1115.0	VT17018|0|MEMB002A|-|1115	257.0	negative	346
22638	-857.0	1.7007919549942017	1115.0	VT17018|0|MEMB002A|-|1115	258.0	negative	347
22639	-856.0	0.4783995747566223	1115.0	VT17018|0|MEMB002A|-|1115	259.0	negative	348
22640	260.0	-0.5216004252433777	1115.0	VT17018|0|MEMB002A|-|1115	260.0	positive	349
22641	261.0	0.008914276957511902	1115.0	VT17018|0|MEMB002A|-|1115	261.0	positive	350
22642	-853.0	-0.29920801520347595	1115.0	VT17018|0|MEMB002A|-|1115	262.0	negative	352
22643	-852.0	3.285754442214966	1115.0	VT17018|0|MEMB002A|-|1115	263.0	negative	353
22644	-851.0	-0.5216004252433777	1115.0	VT17018|0|MEMB002A|-|1115	264.0	negative	354
22645	266.0	-0.9910857081413269	1115.0	VT17018|0|MEMB002A|-|1115	266.0	positive	356
22646	-848.0	-0.9366379380226135	1115.0	VT17018|0|MEMB002A|-|1115	267.0	negative	357
22647	-847.0	1.7007919549942017	1115.0	VT17018|0|MEMB002A|-|1115	268.0	negative	358
22648	269.0	0.1158294826745987	1115.0	VT17018|0|MEMB002A|-|1115	269.0	positive	359
22649	-846.0	-0.5216004252433777	1115.0	VT17018|0|MEMB002A|-|1115	269.0	negative	359
22650	271.0	0.06336206197738647	1115.0	VT17018|0|MEMB002A|-|1115	271.0	positive	361
22651	-844.0	-0.8841705322265625	1115.0	VT17018|0|MEMB002A|-|1115	271.0	negative	361
22652	272.0	1.5938767194747925	1115.0	VT17018|0|MEMB002A|-|1115	272.0	positive	362
22653	-842.0	-0.40612322092056274	1115.0	VT17018|0|MEMB002A|-|1115	273.0	negative	363
22654	-841.0	1.7007919549942017	1115.0	VT17018|0|MEMB002A|-|1115	274.0	negative	364
22655	-840.0	2.0633621215820312	1115.0	VT17018|0|MEMB002A|-|1115	275.0	negative	365
22656	-839.0	-0.5216004252433777	1115.0	VT17018|0|MEMB002A|-|1115	276.0	negative	366
22657	278.0	-0.9910857081413269	1115.0	VT17018|0|MEMB002A|-|1115	278.0	positive	392
22658	-836.0	-0.9366379380226135	1115.0	VT17018|0|MEMB002A|-|1115	279.0	negative	393
22659	-835.0	2.700792074203491	1115.0	VT17018|0|MEMB002A|-|1115	280.0	negative	394
22660	281.0	0.008914276957511902	1115.0	VT17018|0|MEMB002A|-|1115	281.0	positive	395
22661	282.0	0.5938767790794373	1115.0	VT17018|0|MEMB002A|-|1115	282.0	positive	396
22662	-832.0	3.1788392066955566	1115.0	VT17018|0|MEMB002A|-|1115	283.0	negative	397
22663	-830.0	0.4783995747566223	1115.0	VT17018|0|MEMB002A|-|1115	285.0	negative	399
22664	-829.0	1.0633620023727417	1115.0	VT17018|0|MEMB002A|-|1115	286.0	negative	400
22665	-828.0	0.4783995747566223	1115.0	VT17018|0|MEMB002A|-|1115	287.0	negative	401
22666	-827.0	2.0633621215820312	1115.0	VT17018|0|MEMB002A|-|1115	288.0	negative	402
22667	-825.0	0.4783995747566223	1115.0	VT17018|0|MEMB002A|-|1115	290.0	negative	404
22668	-824.0	1.0633620023727417	1115.0	VT17018|0|MEMB002A|-|1115	291.0	negative	405
22669	294.0	3.285754442214966	1115.0	VT17018|0|MEMB002A|-|1115	294.0	positive	408
22670	295.0	-0.40612322092056274	1115.0	VT17018|0|MEMB002A|-|1115	295.0	positive	409
22671	-819.0	3.1788392066955566	1115.0	VT17018|0|MEMB002A|-|1115	296.0	negative	410
22672	298.0	-0.5216004252433777	1115.0	VT17018|0|MEMB002A|-|1115	298.0	positive	412
22673	300.0	0.7007919549942017	1115.0	VT17018|0|MEMB002A|-|1115	300.0	positive	414
22674	301.0	1.2857544422149658	1115.0	VT17018|0|MEMB002A|-|1115	301.0	positive	415
22675	-813.0	0.008914276957511902	1115.0	VT17018|0|MEMB002A|-|1115	302.0	negative	416
22676	-812.0	-0.5216004252433777	1115.0	VT17018|0|MEMB002A|-|1115	303.0	negative	417
22677	304.0	0.4783995747566223	1115.0	VT17018|0|MEMB002A|-|1115	304.0	positive	418
22678	305.0	0.4783995747566223	1115.0	VT17018|0|MEMB002A|-|1115	305.0	positive	419
22679	306.0	0.4783995747566223	1115.0	VT17018|0|MEMB002A|-|1115	306.0	positive	420
22680	307.0	1.0633620023727417	1115.0	VT17018|0|MEMB002A|-|1115	307.0	positive	421
22681	308.0	1.7007919549942017	1115.0	VT17018|0|MEMB002A|-|1115	308.0	positive	422
