	position	score	seq_len	species	raw_position	strand	align_position
1367	85.0	6.678131580352783	1119.0	VT17018|0|MEMB002B|-|1119	85.0	positive	120
1368	-1030.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	89.0	negative	124
1369	101.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	101.0	positive	136
1370	-1002.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	117.0	negative	154
1371	136.0	6.678131580352783	1119.0	VT17018|0|MEMB002B|-|1119	136.0	positive	173
1372	143.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	143.0	positive	193
1373	-973.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	146.0	negative	196
1374	152.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	152.0	positive	202
1375	-935.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	184.0	negative	245
1376	-925.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	194.0	negative	255
1377	205.0	6.678131580352783	1119.0	VT17018|0|MEMB002B|-|1119	205.0	positive	277
1378	212.0	6.678131580352783	1119.0	VT17018|0|MEMB002B|-|1119	212.0	positive	289
1379	289.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	289.0	positive	385
1380	319.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	319.0	positive	415
1381	-789.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	330.0	negative	426
1382	378.0	6.678131580352783	1119.0	VT17018|0|MEMB002B|-|1119	378.0	positive	475
1383	415.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	415.0	positive	515
1384	-696.0	6.678131580352783	1119.0	VT17018|0|MEMB002B|-|1119	423.0	negative	523
1385	431.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	431.0	positive	531
1386	-688.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	431.0	negative	531
1387	-682.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	437.0	negative	537
1388	445.0	6.678131580352783	1119.0	VT17018|0|MEMB002B|-|1119	445.0	positive	545
1389	450.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	450.0	positive	620
1390	-662.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	457.0	negative	627
1391	500.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	500.0	positive	673
1392	512.0	6.678131580352783	1119.0	VT17018|0|MEMB002B|-|1119	512.0	positive	685
1393	-596.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	523.0	negative	697
1394	-588.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	531.0	negative	710
1395	-582.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	537.0	negative	745
1396	-574.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	545.0	negative	755
1397	550.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	550.0	positive	760
1398	-569.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	550.0	negative	760
1399	554.0	6.678131580352783	1119.0	VT17018|0|MEMB002B|-|1119	554.0	positive	764
1400	-559.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	560.0	negative	770
1401	577.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	577.0	positive	792
1402	-513.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	606.0	negative	830
1403	-501.0	6.678131580352783	1119.0	VT17018|0|MEMB002B|-|1119	618.0	negative	846
1404	634.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	634.0	positive	862
1405	658.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	658.0	positive	886
1406	-454.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	665.0	negative	893
1407	-450.0	6.678131580352783	1119.0	VT17018|0|MEMB002B|-|1119	669.0	negative	914
1408	-446.0	6.678131580352783	1119.0	VT17018|0|MEMB002B|-|1119	673.0	negative	918
1409	678.0	6.678131580352783	1119.0	VT17018|0|MEMB002B|-|1119	678.0	positive	923
1410	733.0	6.678131580352783	1119.0	VT17018|0|MEMB002B|-|1119	733.0	positive	989
1411	810.0	6.678131580352783	1119.0	VT17018|0|MEMB002B|-|1119	810.0	positive	1080
1412	823.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	823.0	positive	1093
1413	-288.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	831.0	negative	1101
1414	-273.0	6.678131580352783	1119.0	VT17018|0|MEMB002B|-|1119	846.0	negative	1116
1415	-264.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	855.0	negative	1125
1416	-238.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	881.0	negative	1151
1417	-215.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	904.0	negative	1177
1418	908.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	908.0	positive	1181
1419	912.0	6.678131580352783	1119.0	VT17018|0|MEMB002B|-|1119	912.0	positive	1186
1420	921.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	921.0	positive	1196
1421	934.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	934.0	positive	1209
1422	944.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	944.0	positive	1223
1423	-160.0	6.678131580352783	1119.0	VT17018|0|MEMB002B|-|1119	959.0	negative	1269
1424	975.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	975.0	positive	1288
1425	-144.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	975.0	negative	1288
1426	-141.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	978.0	negative	1291
1427	-137.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	982.0	negative	1295
1428	-132.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	987.0	negative	1308
1429	-126.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	993.0	negative	1316
1430	-122.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	997.0	negative	1320
1431	-107.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	1012.0	negative	1337
1432	1034.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	1034.0	positive	1382
1433	1055.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	1055.0	positive	1408
1434	-57.0	6.678131580352783	1119.0	VT17018|0|MEMB002B|-|1119	1062.0	negative	1415
1435	-18.0	2.304673194885254	1119.0	VT17018|0|MEMB002B|-|1119	1101.0	negative	1466
1436	1107.0	6.678131580352783	1119.0	VT17018|0|MEMB002B|-|1119	1107.0	positive	1472
1665	-1117.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	0.0	negative	3
1666	10.0	6.678131580352783	1117.0	VT17018|0|MEMB002C|-|1117	10.0	positive	21
1667	-1082.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	35.0	negative	46
1668	-1070.0	6.678131580352783	1117.0	VT17018|0|MEMB002C|-|1117	47.0	negative	92
1669	-1058.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	59.0	negative	104
1670	75.0	6.678131580352783	1117.0	VT17018|0|MEMB002C|-|1117	75.0	positive	120
1671	-1038.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	79.0	negative	124
1672	91.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	91.0	positive	136
1673	126.0	6.678131580352783	1117.0	VT17018|0|MEMB002C|-|1117	126.0	positive	173
1674	133.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	133.0	positive	193
1675	-981.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	136.0	negative	196
1676	-943.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	174.0	negative	245
1677	-933.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	184.0	negative	255
1678	195.0	6.678131580352783	1117.0	VT17018|0|MEMB002C|-|1117	195.0	positive	277
1679	202.0	6.678131580352783	1117.0	VT17018|0|MEMB002C|-|1117	202.0	positive	289
1680	-912.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	205.0	negative	292
1681	301.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	301.0	positive	415
1682	-805.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	312.0	negative	426
1683	360.0	6.678131580352783	1117.0	VT17018|0|MEMB002C|-|1117	360.0	positive	475
1684	400.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	400.0	positive	515
1685	-709.0	6.678131580352783	1117.0	VT17018|0|MEMB002C|-|1117	408.0	negative	523
1686	416.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	416.0	positive	531
1687	-701.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	416.0	negative	531
1688	-695.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	422.0	negative	537
1689	432.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	432.0	positive	613
1690	-675.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	442.0	negative	627
1691	-642.0	6.678131580352783	1117.0	VT17018|0|MEMB002C|-|1117	475.0	negative	660
1692	497.0	6.678131580352783	1117.0	VT17018|0|MEMB002C|-|1117	497.0	positive	685
1693	-609.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	508.0	negative	697
1694	517.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	517.0	positive	711
1695	-580.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	537.0	negative	745
1696	-572.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	545.0	negative	755
1697	550.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	550.0	positive	760
1698	-567.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	550.0	negative	760
1699	554.0	6.678131580352783	1117.0	VT17018|0|MEMB002C|-|1117	554.0	positive	764
1700	-557.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	560.0	negative	770
1701	577.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	577.0	positive	792
1702	-505.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	612.0	negative	830
1703	-502.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	615.0	negative	833
1704	-490.0	6.678131580352783	1117.0	VT17018|0|MEMB002C|-|1117	627.0	negative	846
1705	643.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	643.0	positive	862
1706	667.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	667.0	positive	886
1707	-443.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	674.0	negative	893
1708	-439.0	6.678131580352783	1117.0	VT17018|0|MEMB002C|-|1117	678.0	negative	914
1709	-435.0	6.678131580352783	1117.0	VT17018|0|MEMB002C|-|1117	682.0	negative	918
1710	687.0	6.678131580352783	1117.0	VT17018|0|MEMB002C|-|1117	687.0	positive	923
1711	714.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	714.0	positive	953
1712	740.0	6.678131580352783	1117.0	VT17018|0|MEMB002C|-|1117	740.0	positive	989
1713	817.0	6.678131580352783	1117.0	VT17018|0|MEMB002C|-|1117	817.0	positive	1080
1714	830.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	830.0	positive	1093
1715	-279.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	838.0	negative	1101
1716	-264.0	6.678131580352783	1117.0	VT17018|0|MEMB002C|-|1117	853.0	negative	1116
1717	-255.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	862.0	negative	1125
1718	-229.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	888.0	negative	1151
1719	-206.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	911.0	negative	1177
1720	915.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	915.0	positive	1181
1721	919.0	6.678131580352783	1117.0	VT17018|0|MEMB002C|-|1117	919.0	positive	1186
1722	928.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	928.0	positive	1196
1723	940.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	940.0	positive	1209
1724	950.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	950.0	positive	1223
1725	-162.0	6.678131580352783	1117.0	VT17018|0|MEMB002C|-|1117	955.0	negative	1229
1726	983.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	983.0	positive	1288
1727	-134.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	983.0	negative	1288
1728	-131.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	986.0	negative	1291
1729	-127.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	990.0	negative	1295
1730	-122.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	995.0	negative	1308
1731	-116.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	1001.0	negative	1316
1732	-112.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	1005.0	negative	1320
1733	1046.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	1046.0	positive	1408
1734	-64.0	6.678131580352783	1117.0	VT17018|0|MEMB002C|-|1117	1053.0	negative	1415
1735	-18.0	2.304673194885254	1117.0	VT17018|0|MEMB002C|-|1117	1099.0	negative	1466
1736	1105.0	6.678131580352783	1117.0	VT17018|0|MEMB002C|-|1117	1105.0	positive	1472
461	-1122.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	0.0	negative	3
462	-1119.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	3.0	negative	6
463	-1101.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	21.0	negative	27
464	-1095.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	27.0	negative	44
465	-1089.0	6.678131580352783	1122.0	VT17018|0|MEMB002D|-|1122	33.0	negative	80
466	-1080.0	6.678131580352783	1122.0	VT17018|0|MEMB002D|-|1122	42.0	negative	92
467	-1068.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	54.0	negative	104
468	70.0	6.678131580352783	1122.0	VT17018|0|MEMB002D|-|1122	70.0	positive	120
469	-1048.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	74.0	negative	124
470	109.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	109.0	positive	193
471	-1010.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	112.0	negative	196
472	118.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	118.0	positive	202
473	-968.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	154.0	negative	245
474	-958.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	164.0	negative	255
475	183.0	6.678131580352783	1122.0	VT17018|0|MEMB002D|-|1122	183.0	positive	277
476	190.0	6.678131580352783	1122.0	VT17018|0|MEMB002D|-|1122	190.0	positive	289
477	200.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	200.0	positive	315
478	-874.0	6.678131580352783	1122.0	VT17018|0|MEMB002D|-|1122	248.0	negative	365
479	280.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	280.0	positive	415
480	337.0	6.678131580352783	1122.0	VT17018|0|MEMB002D|-|1122	337.0	positive	475
481	374.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	374.0	positive	515
482	-740.0	6.678131580352783	1122.0	VT17018|0|MEMB002D|-|1122	382.0	negative	523
483	-720.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	402.0	negative	543
484	438.0	6.678131580352783	1122.0	VT17018|0|MEMB002D|-|1122	438.0	positive	603
485	-677.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	445.0	negative	612
486	462.0	6.678131580352783	1122.0	VT17018|0|MEMB002D|-|1122	462.0	positive	649
487	493.0	6.678131580352783	1122.0	VT17018|0|MEMB002D|-|1122	493.0	positive	685
488	-618.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	504.0	negative	697
489	513.0	6.678131580352783	1122.0	VT17018|0|MEMB002D|-|1122	513.0	positive	711
490	522.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	522.0	positive	724
491	-589.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	533.0	negative	745
492	546.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	546.0	positive	760
493	-576.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	546.0	negative	760
494	550.0	6.678131580352783	1122.0	VT17018|0|MEMB002D|-|1122	550.0	positive	764
495	-566.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	556.0	negative	770
496	-533.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	589.0	negative	830
497	-519.0	6.678131580352783	1122.0	VT17018|0|MEMB002D|-|1122	603.0	negative	846
498	619.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	619.0	positive	862
499	-480.0	6.678131580352783	1122.0	VT17018|0|MEMB002D|-|1122	642.0	negative	885
500	-472.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	650.0	negative	893
501	-468.0	6.678131580352783	1122.0	VT17018|0|MEMB002D|-|1122	654.0	negative	897
502	-464.0	6.678131580352783	1122.0	VT17018|0|MEMB002D|-|1122	658.0	negative	901
503	-456.0	6.678131580352783	1122.0	VT17018|0|MEMB002D|-|1122	666.0	negative	918
504	671.0	6.678131580352783	1122.0	VT17018|0|MEMB002D|-|1122	671.0	positive	923
505	693.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	693.0	positive	948
506	725.0	6.678131580352783	1122.0	VT17018|0|MEMB002D|-|1122	725.0	positive	989
507	-324.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	798.0	negative	1077
508	802.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	802.0	positive	1083
509	812.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	812.0	positive	1093
510	-302.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	820.0	negative	1101
511	-287.0	6.678131580352783	1122.0	VT17018|0|MEMB002D|-|1122	835.0	negative	1116
512	-278.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	844.0	negative	1125
513	-252.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	870.0	negative	1151
514	883.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	883.0	positive	1164
515	-229.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	893.0	negative	1177
516	897.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	897.0	positive	1181
517	901.0	6.678131580352783	1122.0	VT17018|0|MEMB002D|-|1122	901.0	positive	1186
518	910.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	910.0	positive	1196
519	931.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	931.0	positive	1223
520	-176.0	6.678131580352783	1122.0	VT17018|0|MEMB002D|-|1122	946.0	negative	1241
521	951.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	951.0	positive	1246
522	-171.0	2.304673194885254	1122.0	VT17018|0|MEMB002D|-|1122	951.0	negative	1246
